C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_28_952.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_28_952.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_28_952.jpg, -0.192978, 1, 0, 23.7158
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_29_053.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_29_053.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_29_053.jpg, 0, 1, 0, 24.68457
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_29_158.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_29_158.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_29_158.jpg, -0.1860108, 1, 0, 25.82491
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_29_262.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_29_262.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_29_262.jpg, -0.4967709, 1, 0, 26.64466
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_29_371.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_29_371.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_29_371.jpg, -0.3617837, 1, 0, 27.4638
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_29_471.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_29_471.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_29_471.jpg, -0.05742742, 1, 0, 28.40544
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_29_574.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_29_574.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_29_574.jpg, 0, 1, 0, 29.31107
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_29_679.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_29_679.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_29_679.jpg, -0.1085985, 1, 0, 30.19094
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_29_781.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_29_781.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_29_781.jpg, -0.4149552, 1, 0, 30.15616
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_29_885.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_29_885.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_29_885.jpg, -0.3652247, 1, 0, 30.18204
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_29_987.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_29_987.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_29_987.jpg, -0.08384427, 1, 0, 30.19132
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_30_088.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_30_088.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_30_088.jpg, 0, 1, 0, 30.18932
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_30_195.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_30_195.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_30_195.jpg, 0, 1, 0, 30.19022
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_30_299.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_30_299.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_30_299.jpg, 0, 1, 0, 30.19028
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_30_405.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_30_405.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_30_405.jpg, 0, 1, 0, 30.1904
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_30_507.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_30_507.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_30_507.jpg, 0, 1, 0, 30.19028
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_30_611.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_30_611.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_30_611.jpg, 0, 1, 0, 30.19024
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_30_711.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_30_711.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_30_711.jpg, 0, 1, 0, 30.19028
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_30_812.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_30_812.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_30_812.jpg, 0, 1, 0, 30.19016
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_30_912.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_30_912.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_30_912.jpg, -0.036315, 1, 0, 30.18982
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_31_014.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_31_014.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_31_014.jpg, -0.3354723, 1, 0, 30.16339
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_31_120.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_31_120.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_31_120.jpg, -0.05679174, 1, 0, 30.18895
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_31_221.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_31_221.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_31_221.jpg, 0, 1, 0, 30.18988
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_31_323.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_31_323.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_31_323.jpg, 0, 1, 0, 30.18956
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_31_428.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_31_428.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_31_428.jpg, 0, 1, 0, 30.19056
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_31_537.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_31_537.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_31_537.jpg, 0, 1, 0, 30.19033
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_31_643.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_31_643.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_31_643.jpg, 0, 1, 0, 30.19032
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_31_746.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_31_746.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_31_746.jpg, 0, 1, 0, 30.19032
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_31_848.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_31_848.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_31_848.jpg, 0, 1, 0, 30.19032
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_31_951.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_31_951.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_31_951.jpg, -0.2667162, 1, 0, 30.17386
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_32_054.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_32_054.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_32_054.jpg, -0.2750583, 1, 0, 30.18348
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_32_161.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_32_161.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_32_161.jpg, 0, 1, 0, 30.18895
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_32_261.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_32_261.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_32_261.jpg, 0, 1, 0, 30.19017
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_32_367.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_32_367.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_32_367.jpg, 0, 1, 0, 30.19
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_32_470.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_32_470.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_32_470.jpg, 0, 1, 0, 30.19027
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_32_574.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_32_574.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_32_574.jpg, 0, 1, 0, 30.19033
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_32_683.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_32_683.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_32_683.jpg, 0, 1, 0, 30.19031
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_32_782.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_32_782.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_32_782.jpg, -0.0447555, 1, 0, 30.18993
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_32_884.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_32_884.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_32_884.jpg, -0.3464064, 1, 0, 30.16232
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_32_990.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_32_990.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_32_990.jpg, -0.2470284, 1, 0, 30.18761
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_33_093.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_33_093.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_33_093.jpg, 0, 1, 0, 30.18724
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_33_200.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_33_200.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_33_200.jpg, 0, 1, 0, 30.19007
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_33_305.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_33_305.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_33_305.jpg, 0, 1, 0, 30.19027
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_33_408.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_33_408.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_33_408.jpg, 0, 1, 0, 30.19031
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_33_513.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_33_513.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_33_513.jpg, 0, 1, 0, 30.19029
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_33_618.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_33_618.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_33_618.jpg, 0, 1, 0, 30.19034
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_33_722.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_33_722.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_33_722.jpg, -0.1645689, 1, 0, 30.18283
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_33_824.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_33_824.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_33_824.jpg, -0.4502826, 1, 0, 30.14822
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_33_925.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_33_925.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_33_925.jpg, -0.1471068, 1, 0, 30.19151
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_34_026.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_34_026.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_34_026.jpg, 0, 1, 0, 30.1888
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_34_135.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_34_135.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_34_135.jpg, 0, 1, 0, 30.19015
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_34_241.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_34_241.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_34_241.jpg, 0, 1, 0, 30.1903
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_34_342.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_34_342.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_34_342.jpg, 0, 1, 0, 30.19029
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_34_448.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_34_448.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_34_448.jpg, 0, 1, 0, 30.19029
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_34_549.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_34_549.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_34_549.jpg, 0, 1, 0, 30.19029
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_34_651.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_34_651.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_34_651.jpg, -0.0440085, 1, 0, 30.19014
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_34_756.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_34_756.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_34_756.jpg, -0.3322176, 1, 0, 30.16474
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_34_857.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_34_857.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_34_857.jpg, -0.2038116, 1, 0, 30.18952
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_34_962.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_34_962.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_34_962.jpg, 0, 1, 0, 30.18876
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_35_067.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_35_067.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_35_067.jpg, 0, 1, 0, 30.18997
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_35_169.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_35_169.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_35_169.jpg, 0, 1, 0, 30.19014
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_35_271.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_35_271.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_35_271.jpg, 0, 1, 0, 30.19005
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_35_378.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_35_378.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_35_378.jpg, 0, 1, 0, 30.19009
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_35_485.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_35_485.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_35_485.jpg, 0, 1, 0, 30.19007
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_35_585.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_35_585.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_35_585.jpg, 0, 1, 0, 30.19006
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_35_690.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_35_690.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_35_690.jpg, 0, 1, 0, 30.19074
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_35_795.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_35_795.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_35_795.jpg, 0, 1, 0, 30.19049
C:\Users\nextu\Downloads\data\IMG\center_2022_02_21_08_16_35_897.jpg, C:\Users\nextu\Downloads\data\IMG\left_2022_02_21_08_16_35_897.jpg, C:\Users\nextu\Downloads\data\IMG\right_2022_02_21_08_16_35_897.jpg, 0, 1, 0, 30.19122
